to,from,username
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1141458404994682881,1212893126609625088,rinademiriii
1141458404994682881,3771183143,rinademiriii
1141458404994682881,1292627557725151232,rinademiriii
1141458404994682881,804736189257449472,rinademiriii
1141458404994682881,251094991,rinademiriii
1141458404994682881,257061962,rinademiriii
1141458404994682881,1291863746189631495,rinademiriii
1141458404994682881,3224630829,rinademiriii
1141458404994682881,410282970,rinademiriii
1141458404994682881,3092073777,rinademiriii
917815101557747712,1216133292753289216,consp_theor
917815101557747712,815046942,consp_theor
917815101557747712,743589325,consp_theor
917815101557747712,2253414944,consp_theor
917815101557747712,994050170487738368,consp_theor
917815101557747712,509985947,consp_theor
917815101557747712,1341115794,consp_theor
917815101557747712,776510434966966272,consp_theor
917815101557747712,1426069214,consp_theor
917815101557747712,1459924528902008834,consp_theor
1176156151894958080,4753993834,UKR26019148
1176156151894958080,951482241514967040,UKR26019148
1176156151894958080,1105745034585038848,UKR26019148
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1317452576028348416,2794948899,jjkejntwtch
1317452576028348416,1291205000933376000,jjkejntwtch
1317452576028348416,1393074037841141760,jjkejntwtch
1317452576028348416,1498547159100235777,jjkejntwtch
1317452576028348416,1309816773638860801,jjkejntwtch
1317452576028348416,1392991765628653569,jjkejntwtch
1317452576028348416,1184978388899041281,jjkejntwtch
1317452576028348416,1480626343859605517,jjkejntwtch
1317452576028348416,1242787084848504836,jjkejntwtch
1317452576028348416,1355908708371476484,jjkejntwtch
1141458404994682881,1212893126609625088,rinademiriii
1141458404994682881,3771183143,rinademiriii
1141458404994682881,1292627557725151232,rinademiriii
1141458404994682881,804736189257449472,rinademiriii
1141458404994682881,251094991,rinademiriii
1141458404994682881,257061962,rinademiriii
1141458404994682881,1291863746189631495,rinademiriii
1141458404994682881,3224630829,rinademiriii
1141458404994682881,410282970,rinademiriii
1141458404994682881,3092073777,rinademiriii
917815101557747712,1216133292753289216,consp_theor
917815101557747712,815046942,consp_theor
917815101557747712,743589325,consp_theor
917815101557747712,2253414944,consp_theor
917815101557747712,994050170487738368,consp_theor
917815101557747712,509985947,consp_theor
917815101557747712,1341115794,consp_theor
917815101557747712,776510434966966272,consp_theor
917815101557747712,1426069214,consp_theor
917815101557747712,1459924528902008834,consp_theor
1176156151894958080,4753993834,UKR26019148
1176156151894958080,951482241514967040,UKR26019148
1176156151894958080,1105745034585038848,UKR26019148
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1317452576028348416,2794948899,jjkejntwtch
1317452576028348416,1291205000933376000,jjkejntwtch
1317452576028348416,1393074037841141760,jjkejntwtch
1317452576028348416,1498547159100235777,jjkejntwtch
1317452576028348416,1309816773638860801,jjkejntwtch
1317452576028348416,1392991765628653569,jjkejntwtch
1317452576028348416,1184978388899041281,jjkejntwtch
1317452576028348416,1480626343859605517,jjkejntwtch
1317452576028348416,1242787084848504836,jjkejntwtch
1317452576028348416,1355908708371476484,jjkejntwtch
1589735560880754688,1281312250662457345,stallio81899962
1589735560880754688,1576001555316318209,stallio81899962
1589735560880754688,1594108356276404224,stallio81899962
1589735560880754688,1555462058535256065,stallio81899962
1589735560880754688,2820083725,stallio81899962
1589735560880754688,1432602895212421120,stallio81899962
1589735560880754688,1401957070543507466,stallio81899962
1589735560880754688,1570217004786761729,stallio81899962
1589735560880754688,1531703499138150401,stallio81899962
1589735560880754688,1569422299526209540,stallio81899962
1141458404994682881,1212893126609625088,rinademiriii
1141458404994682881,3771183143,rinademiriii
1141458404994682881,1292627557725151232,rinademiriii
1141458404994682881,804736189257449472,rinademiriii
1141458404994682881,251094991,rinademiriii
1141458404994682881,257061962,rinademiriii
1141458404994682881,1291863746189631495,rinademiriii
1141458404994682881,3224630829,rinademiriii
1141458404994682881,410282970,rinademiriii
1141458404994682881,3092073777,rinademiriii
917815101557747712,1216133292753289216,consp_theor
917815101557747712,815046942,consp_theor
917815101557747712,743589325,consp_theor
917815101557747712,2253414944,consp_theor
917815101557747712,994050170487738368,consp_theor
917815101557747712,509985947,consp_theor
917815101557747712,1341115794,consp_theor
917815101557747712,776510434966966272,consp_theor
917815101557747712,1426069214,consp_theor
917815101557747712,1459924528902008834,consp_theor
1176156151894958080,4753993834,UKR26019148
1176156151894958080,951482241514967040,UKR26019148
1176156151894958080,1105745034585038848,UKR26019148
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1317452576028348416,2794948899,jjkejntwtch
1317452576028348416,1291205000933376000,jjkejntwtch
1317452576028348416,1393074037841141760,jjkejntwtch
1317452576028348416,1498547159100235777,jjkejntwtch
1317452576028348416,1309816773638860801,jjkejntwtch
1317452576028348416,1392991765628653569,jjkejntwtch
1317452576028348416,1184978388899041281,jjkejntwtch
1317452576028348416,1480626343859605517,jjkejntwtch
1317452576028348416,1242787084848504836,jjkejntwtch
1317452576028348416,1355908708371476484,jjkejntwtch
1589735560880754688,1281312250662457345,stallio81899962
1589735560880754688,1576001555316318209,stallio81899962
1589735560880754688,1594108356276404224,stallio81899962
1589735560880754688,1555462058535256065,stallio81899962
1589735560880754688,2820083725,stallio81899962
1589735560880754688,1432602895212421120,stallio81899962
1589735560880754688,1401957070543507466,stallio81899962
1589735560880754688,1570217004786761729,stallio81899962
1589735560880754688,1531703499138150401,stallio81899962
1589735560880754688,1569422299526209540,stallio81899962
57411965,3213969816,beaufast
57411965,3042402394,beaufast
57411965,36095810,beaufast
57411965,1441694921262395392,beaufast
57411965,3126345351,beaufast
57411965,1350669355311263744,beaufast
57411965,1330560400044085249,beaufast
57411965,78105431,beaufast
57411965,2429215874,beaufast
57411965,1241814162,beaufast
1141458404994682881,1212893126609625088,rinademiriii
1141458404994682881,3771183143,rinademiriii
1141458404994682881,1292627557725151232,rinademiriii
1141458404994682881,804736189257449472,rinademiriii
1141458404994682881,251094991,rinademiriii
1141458404994682881,257061962,rinademiriii
1141458404994682881,1291863746189631495,rinademiriii
1141458404994682881,3224630829,rinademiriii
1141458404994682881,410282970,rinademiriii
1141458404994682881,3092073777,rinademiriii
917815101557747712,1216133292753289216,consp_theor
917815101557747712,815046942,consp_theor
917815101557747712,743589325,consp_theor
917815101557747712,2253414944,consp_theor
917815101557747712,994050170487738368,consp_theor
917815101557747712,509985947,consp_theor
917815101557747712,1341115794,consp_theor
917815101557747712,776510434966966272,consp_theor
917815101557747712,1426069214,consp_theor
917815101557747712,1459924528902008834,consp_theor
1176156151894958080,4753993834,UKR26019148
1176156151894958080,951482241514967040,UKR26019148
1176156151894958080,1105745034585038848,UKR26019148
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1317452576028348416,2794948899,jjkejntwtch
1317452576028348416,1291205000933376000,jjkejntwtch
1317452576028348416,1393074037841141760,jjkejntwtch
1317452576028348416,1498547159100235777,jjkejntwtch
1317452576028348416,1309816773638860801,jjkejntwtch
1317452576028348416,1392991765628653569,jjkejntwtch
1317452576028348416,1184978388899041281,jjkejntwtch
1317452576028348416,1480626343859605517,jjkejntwtch
1317452576028348416,1242787084848504836,jjkejntwtch
1317452576028348416,1355908708371476484,jjkejntwtch
1589735560880754688,1281312250662457345,stallio81899962
1589735560880754688,1576001555316318209,stallio81899962
1589735560880754688,1594108356276404224,stallio81899962
1589735560880754688,1555462058535256065,stallio81899962
1589735560880754688,2820083725,stallio81899962
1589735560880754688,1432602895212421120,stallio81899962
1589735560880754688,1401957070543507466,stallio81899962
1589735560880754688,1570217004786761729,stallio81899962
1589735560880754688,1531703499138150401,stallio81899962
1589735560880754688,1569422299526209540,stallio81899962
57411965,3213969816,beaufast
57411965,3042402394,beaufast
57411965,36095810,beaufast
57411965,1441694921262395392,beaufast
57411965,3126345351,beaufast
57411965,1350669355311263744,beaufast
57411965,1330560400044085249,beaufast
57411965,78105431,beaufast
57411965,2429215874,beaufast
57411965,1241814162,beaufast
1576310318661353474,1493296030342811649,uzzy790123
1576310318661353474,1395744081146519559,uzzy790123
1576310318661353474,1474445106899947522,uzzy790123
1576310318661353474,1563099670900920321,uzzy790123
1576310318661353474,1581357962974711817,uzzy790123
1576310318661353474,1595339462241812481,uzzy790123
1576310318661353474,1588375500870647808,uzzy790123
1576310318661353474,1455925955357143049,uzzy790123
1576310318661353474,175717187,uzzy790123
1576310318661353474,1494708012304502784,uzzy790123
1141458404994682881,1212893126609625088,rinademiriii
1141458404994682881,3771183143,rinademiriii
1141458404994682881,1292627557725151232,rinademiriii
1141458404994682881,804736189257449472,rinademiriii
1141458404994682881,251094991,rinademiriii
1141458404994682881,257061962,rinademiriii
1141458404994682881,1291863746189631495,rinademiriii
1141458404994682881,3224630829,rinademiriii
1141458404994682881,410282970,rinademiriii
1141458404994682881,3092073777,rinademiriii
917815101557747712,1216133292753289216,consp_theor
917815101557747712,815046942,consp_theor
917815101557747712,743589325,consp_theor
917815101557747712,2253414944,consp_theor
917815101557747712,994050170487738368,consp_theor
917815101557747712,509985947,consp_theor
917815101557747712,1341115794,consp_theor
917815101557747712,776510434966966272,consp_theor
917815101557747712,1426069214,consp_theor
917815101557747712,1459924528902008834,consp_theor
1176156151894958080,4753993834,UKR26019148
1176156151894958080,951482241514967040,UKR26019148
1176156151894958080,1105745034585038848,UKR26019148
1176156151894958080,344227543,UKR26019148
1176156151894958080,717027311204306944,UKR26019148
1176156151894958080,4924934931,UKR26019148
1176156151894958080,1164225601114378240,UKR26019148
1176156151894958080,2369768550,UKR26019148
1176156151894958080,205132097,UKR26019148
1176156151894958080,780760008438841344,UKR26019148
1377921304729432064,1548355271138742275,JanekMazurek
1377921304729432064,734102852,JanekMazurek
1377921304729432064,1568077764745465857,JanekMazurek
1377921304729432064,1212910517804601344,JanekMazurek
1377921304729432064,1290708086131429381,JanekMazurek
1377921304729432064,609496904,JanekMazurek
1377921304729432064,22018221,JanekMazurek
1377921304729432064,893555243715317760,JanekMazurek
1377921304729432064,2730345133,JanekMazurek
1377921304729432064,575961198,JanekMazurek
1031664169202925568,2510572458,YulawGabriel
1031664169202925568,1523721840404930564,YulawGabriel
1031664169202925568,1550225369709613056,YulawGabriel
1031664169202925568,1290152461,YulawGabriel
1031664169202925568,81637121,YulawGabriel
1031664169202925568,1530354685957181440,YulawGabriel
1031664169202925568,1467533164155490306,YulawGabriel
1031664169202925568,1459830434,YulawGabriel
1031664169202925568,1511344708362063880,YulawGabriel
1031664169202925568,1544675053983383553,YulawGabriel
1317452576028348416,2794948899,jjkejntwtch
1317452576028348416,1291205000933376000,jjkejntwtch
1317452576028348416,1393074037841141760,jjkejntwtch
1317452576028348416,1498547159100235777,jjkejntwtch
1317452576028348416,1309816773638860801,jjkejntwtch
1317452576028348416,1392991765628653569,jjkejntwtch
1317452576028348416,1184978388899041281,jjkejntwtch
1317452576028348416,1480626343859605517,jjkejntwtch
1317452576028348416,1242787084848504836,jjkejntwtch
1317452576028348416,1355908708371476484,jjkejntwtch
1589735560880754688,1281312250662457345,stallio81899962
1589735560880754688,1576001555316318209,stallio81899962
1589735560880754688,1594108356276404224,stallio81899962
1589735560880754688,1555462058535256065,stallio81899962
1589735560880754688,2820083725,stallio81899962
1589735560880754688,1432602895212421120,stallio81899962
1589735560880754688,1401957070543507466,stallio81899962
1589735560880754688,1570217004786761729,stallio81899962
1589735560880754688,1531703499138150401,stallio81899962
1589735560880754688,1569422299526209540,stallio81899962
57411965,3213969816,beaufast
57411965,3042402394,beaufast
57411965,36095810,beaufast
57411965,1441694921262395392,beaufast
57411965,3126345351,beaufast
57411965,1350669355311263744,beaufast
57411965,1330560400044085249,beaufast
57411965,78105431,beaufast
57411965,2429215874,beaufast
57411965,1241814162,beaufast
1576310318661353474,1493296030342811649,uzzy790123
1576310318661353474,1395744081146519559,uzzy790123
1576310318661353474,1474445106899947522,uzzy790123
1576310318661353474,1563099670900920321,uzzy790123
1576310318661353474,1581357962974711817,uzzy790123
1576310318661353474,1595339462241812481,uzzy790123
1576310318661353474,1588375500870647808,uzzy790123
1576310318661353474,1455925955357143049,uzzy790123
1576310318661353474,175717187,uzzy790123
1576310318661353474,1494708012304502784,uzzy790123
1002326421933469697,3789127632,nourrrrrr_1
1002326421933469697,904791233490550785,nourrrrrr_1
1002326421933469697,1577623158839975939,nourrrrrr_1
1002326421933469697,3624781763,nourrrrrr_1
1002326421933469697,1564433844849315840,nourrrrrr_1
1002326421933469697,1546561739340267522,nourrrrrr_1
1002326421933469697,39126261,nourrrrrr_1
1002326421933469697,795198554209980418,nourrrrrr_1
1002326421933469697,1590534258468061184,nourrrrrr_1
1002326421933469697,1042806710,nourrrrrr_1
