to,from,username
1306342632550010880,803330300000567297,heIIoamira
1306342632550010880,886067197168242692,heIIoamira
1306342632550010880,908295019165093889,heIIoamira
1306342632550010880,792812658873475072,heIIoamira
1306342632550010880,355945621,heIIoamira
1306342632550010880,1301033158146772992,heIIoamira
1306342632550010880,4553422103,heIIoamira
1306342632550010880,777606622126411777,heIIoamira
1306342632550010880,566590681,heIIoamira
1306342632550010880,1243999646114070532,heIIoamira
1306342632550010880,861389821146804224,heIIoamira
1306342632550010880,1110727751122640896,heIIoamira
1306342632550010880,35682641,heIIoamira
1306342632550010880,1084908460679024641,heIIoamira
1199668624488837121,1012490150163689472,alysamh_
1199668624488837121,1013433920451432448,alysamh_
1199668624488837121,1095003737079177216,alysamh_
1199668624488837121,1033142409230737408,alysamh_
1199668624488837121,3429976420,alysamh_
1199668624488837121,1200095337509216258,alysamh_
1146566733689434112,1634398273,MaximFerron
1146566733689434112,712972159,MaximFerron
1146566733689434112,237992081,MaximFerron
1146566733689434112,2620165074,MaximFerron
1146566733689434112,444997934,MaximFerron
1146566733689434112,1062146579954466816,MaximFerron
1146566733689434112,1110727751122640896,MaximFerron
1146566733689434112,1052757884021432320,MaximFerron
1146566733689434112,3635191877,MaximFerron
1146566733689434112,1033142409230737408,MaximFerron
1146566733689434112,1604688644,MaximFerron
1110727751122640896,1568439354569129984,yikesszoe
1110727751122640896,1571268664292442112,yikesszoe
1110727751122640896,1536595778407473153,yikesszoe
1110727751122640896,1970129617,yikesszoe
1110727751122640896,1223407633455108096,yikesszoe
1110727751122640896,1171768485501911042,yikesszoe
1110727751122640896,1330601024294445056,yikesszoe
1110727751122640896,1306342632550010880,yikesszoe
1110727751122640896,1257143698686705664,yikesszoe
1110727751122640896,838302135758499840,yikesszoe
1110727751122640896,1248709971749023744,yikesszoe
1110727751122640896,1705049336,yikesszoe
1110727751122640896,1220720920643481600,yikesszoe
1110727751122640896,3089924796,yikesszoe
1110727751122640896,861389821146804224,yikesszoe
1110727751122640896,701594842183368704,yikesszoe
1110727751122640896,1146566733689434112,yikesszoe
1110727751122640896,905233362872303616,yikesszoe
1110727751122640896,828299552528687104,yikesszoe
1110727751122640896,1033142409230737408,yikesszoe
1110727751122640896,872695783,yikesszoe
1110727751122640896,1111008444989923328,yikesszoe
1110727751122640896,1062146579954466816,yikesszoe
2604695615,3361900253,adinaroo
2604695615,829520380679356417,adinaroo
2604695615,1853129515,adinaroo
2604695615,981924384116899840,adinaroo
2604695615,919327509061296130,adinaroo
2604695615,3589100539,adinaroo
2604695615,2308350359,adinaroo
2604695615,3237596558,adinaroo
2604695615,3044971814,adinaroo
2604695615,4148958315,adinaroo
2604695615,722356828923777024,adinaroo
2604695615,881217131928588290,adinaroo
2604695615,792157608161443841,adinaroo
2604695615,2606356855,adinaroo
2604695615,823087038496907264,adinaroo
2604695615,2782365816,adinaroo
2604695615,723895900205146112,adinaroo
2604695615,931195685394714626,adinaroo
2604695615,3177357654,adinaroo
2604695615,1027044525221367808,adinaroo
2604695615,722005589694488577,adinaroo
2604695615,4456571952,adinaroo
2604695615,996035042,adinaroo
2604695615,113787866,adinaroo
2604695615,347853378,adinaroo
2604695615,3139736596,adinaroo
2604695615,3152965734,adinaroo
2604695615,135926257,adinaroo
2604695615,3231431043,adinaroo
2604695615,948876372298022912,adinaroo
2604695615,4496622995,adinaroo
2604695615,607839214,adinaroo
2604695615,2192706073,adinaroo
2604695615,4277414307,adinaroo
2604695615,4506244695,adinaroo
2604695615,2861234438,adinaroo
2604695615,934524773132095489,adinaroo
2604695615,3023799299,adinaroo
2604695615,2984783260,adinaroo
2604695615,3810966987,adinaroo
2604695615,2765882391,adinaroo
2604695615,4544934919,adinaroo
2604695615,52251657,adinaroo
2604695615,2930293904,adinaroo
2604695615,3094644663,adinaroo
2604695615,1053109033345994752,adinaroo
2604695615,708054760562286592,adinaroo
2604695615,920300307158130689,adinaroo
2604695615,1646671994,adinaroo
2604695615,155629096,adinaroo
2604695615,739476546814103552,adinaroo
2604695615,714894272,adinaroo
2604695615,4727123236,adinaroo
2604695615,4571651723,adinaroo
2604695615,573204232,adinaroo
2604695615,755133293243273216,adinaroo
2604695615,33683579,adinaroo
2604695615,824006010943709184,adinaroo
2604695615,2535869564,adinaroo
2604695615,3507771316,adinaroo
2604695615,1127367089545732102,adinaroo
2604695615,3908565132,adinaroo
2604695615,818867963881136128,adinaroo
2604695615,40286048,adinaroo
2604695615,1029376458,adinaroo
2604695615,1255451844,adinaroo
2604695615,715324909593997312,adinaroo
2604695615,3611010319,adinaroo
2604695615,3846373768,adinaroo
2604695615,720163146497798144,adinaroo
2604695615,3429276826,adinaroo
2604695615,3316371784,adinaroo
2604695615,834116685577740290,adinaroo
2604695615,726444864154521601,adinaroo
2604695615,3103288497,adinaroo
2604695615,243456489,adinaroo
2604695615,768495483190992896,adinaroo
2604695615,704129114567897088,adinaroo
2604695615,1049680271686201347,adinaroo
2604695615,421194323,adinaroo
2604695615,835230420937682945,adinaroo
2604695615,2197074808,adinaroo
2604695615,720573264,adinaroo
2604695615,2453891935,adinaroo
2604695615,1247985955950206976,adinaroo
2604695615,3883615335,adinaroo
2604695615,1045864965121265665,adinaroo
2604695615,3145303468,adinaroo
2604695615,794140226323185664,adinaroo
2604695615,734832600288616448,adinaroo
2604695615,3093475558,adinaroo
2604695615,3663185002,adinaroo
2604695615,882669398829539329,adinaroo
2604695615,4883204243,adinaroo
2604695615,2734180631,adinaroo
2604695615,795364300823101440,adinaroo
2604695615,3293226372,adinaroo
2604695615,1232608566,adinaroo
2604695615,732594650763001856,adinaroo
2604695615,2745845627,adinaroo
2604695615,784898086460125184,adinaroo
2604695615,3259716398,adinaroo
2604695615,1407447787,adinaroo
2604695615,848674336043139072,adinaroo
2604695615,2380940978,adinaroo
2604695615,802496277321748480,adinaroo
2604695615,704364000340004865,adinaroo
2604695615,763017430813769728,adinaroo
2604695615,2202403714,adinaroo
2604695615,302738086,adinaroo
2604695615,3249164086,adinaroo
2604695615,1019739685038374913,adinaroo
2604695615,4601902672,adinaroo
2604695615,3066714471,adinaroo
2604695615,3886268494,adinaroo
2604695615,778984961890213888,adinaroo
2604695615,997152342297464833,adinaroo
2604695615,46884287,adinaroo
2604695615,3249419615,adinaroo
2604695615,751015584066854912,adinaroo
2604695615,1014001947764916224,adinaroo
2604695615,111991872,adinaroo
2604695615,859446877158342657,adinaroo
2604695615,1870242642,adinaroo
2604695615,3377804777,adinaroo
2604695615,1047915529489530880,adinaroo
2604695615,1183105975,adinaroo
2604695615,2583017514,adinaroo
2604695615,2441347949,adinaroo
2604695615,855829686592602113,adinaroo
2604695615,2732044871,adinaroo
2604695615,2891598102,adinaroo
2604695615,3925405995,adinaroo
2604695615,2395069558,adinaroo
2604695615,4312985417,adinaroo
2604695615,954556291321561096,adinaroo
2604695615,770603040487403524,adinaroo
2604695615,2984680396,adinaroo
2604695615,723581779546918912,adinaroo
2604695615,888119552986333184,adinaroo
2604695615,3141386270,adinaroo
2604695615,4907555576,adinaroo
2604695615,830675365202903040,adinaroo
2604695615,1007259723970818049,adinaroo
2604695615,738717937603911680,adinaroo
2604695615,817749552447057921,adinaroo
2604695615,835383815853875200,adinaroo
2604695615,3231980551,adinaroo
2604695615,319920637,adinaroo
2604695615,1532741534,adinaroo
2604695615,715940376587214849,adinaroo
2604695615,861027210756448257,adinaroo
2604695615,2312479313,adinaroo
2604695615,2213287088,adinaroo
2604695615,335321724,adinaroo
2604695615,3022949162,adinaroo
2604695615,3381430487,adinaroo
2604695615,861639813597974528,adinaroo
2604695615,2891643841,adinaroo
2604695615,1039946315864653824,adinaroo
2604695615,2355669374,adinaroo
2604695615,3041903320,adinaroo
2604695615,343870352,adinaroo
2604695615,4004697208,adinaroo
2604695615,845477157505810432,adinaroo
2604695615,2962794836,adinaroo
2604695615,3297274197,adinaroo
2604695615,37929348,adinaroo
2604695615,177920644,adinaroo
2604695615,2782058834,adinaroo
2604695615,1126591123,adinaroo
2604695615,759673812115873792,adinaroo
2604695615,2567084785,adinaroo
2604695615,891336895346745344,adinaroo
2604695615,3310241084,adinaroo
2604695615,3293043876,adinaroo
2604695615,4063572374,adinaroo
2604695615,721863613288472576,adinaroo
2604695615,1631634091,adinaroo
2604695615,3476079143,adinaroo
2604695615,3789825206,adinaroo
2604695615,4290282629,adinaroo
2604695615,3315588199,adinaroo
2604695615,797099564,adinaroo
2604695615,4056997763,adinaroo
2604695615,865617064014225409,adinaroo
2604695615,1080934997316517888,adinaroo
2604695615,3581955316,adinaroo
2604695615,3364454068,adinaroo
2604695615,2585735641,adinaroo
2604695615,3464417892,adinaroo
2604695615,4784777964,adinaroo
2604695615,2863669933,adinaroo
2604695615,3089924796,adinaroo
2604695615,3100133434,adinaroo
2604695615,3356114775,adinaroo
2604695615,998014582693089280,adinaroo
2604695615,907802084304674818,adinaroo
2604695615,4231237485,adinaroo
2604695615,3883159581,adinaroo
1081414612564627457,1033142409230737408,reberkers
1081414612564627457,1264080940923531264,reberkers
1081414612564627457,1090096674171539456,reberkers
1081414612564627457,1206706174000861186,reberkers
1081414612564627457,722955011475398659,reberkers
1081414612564627457,1013433920451432448,reberkers
1081414612564627457,4325570657,reberkers
1081414612564627457,3071016568,reberkers
1081414612564627457,3429976420,reberkers
1081414612564627457,632188103,reberkers
1081414612564627457,386899696,reberkers
3429976420,1568013535254380545,myers_75
3429976420,1545138403829850118,myers_75
3429976420,1551601637516611584,myers_75
3429976420,1529341166579335170,myers_75
3429976420,1535766283287134208,myers_75
3429976420,1524430535447220229,myers_75
3429976420,1912389702,myers_75
3429976420,1518649221418823681,myers_75
3429976420,1087683991002644482,myers_75
3429976420,916520456009736192,myers_75
3429976420,706341164170022913,myers_75
3429976420,1370148145221529600,myers_75
3429976420,831118495,myers_75
3429976420,3358878947,myers_75
3429976420,2379832524,myers_75
3429976420,1240239625,myers_75
3429976420,1108933380479942656,myers_75
3429976420,587721602,myers_75
3429976420,1217082772168355841,myers_75
3429976420,3311370563,myers_75
3429976420,1339441751879266305,myers_75
3429976420,802654725506269184,myers_75
3429976420,1023046837458989056,myers_75
3429976420,30572956,myers_75
3429976420,1343967739841552384,myers_75
3429976420,3311490856,myers_75
3429976420,1338603569201688583,myers_75
3429976420,1317186824465502208,myers_75
3429976420,1183897143179972608,myers_75
3429976420,513861862,myers_75
3429976420,1302405316475334657,myers_75
3429976420,1561780968,myers_75
3429976420,1295518081666736129,myers_75
3429976420,562459302,myers_75
3429976420,3903293038,myers_75
3429976420,1552905926,myers_75
3429976420,2876727501,myers_75
3429976420,1476012536,myers_75
3429976420,2630049406,myers_75
3429976420,1544101304,myers_75
3429976420,2740180834,myers_75
3429976420,1220720920643481600,myers_75
3429976420,1210214769548046338,myers_75
3429976420,1199668624488837121,myers_75
3429976420,1375530960,myers_75
3429976420,11849042,myers_75
3429976420,788037869692739584,myers_75
3429976420,240546944,myers_75
3429976420,3130269184,myers_75
3429976420,997238328,myers_75
3429976420,2684108204,myers_75
3429976420,494370952,myers_75
3429976420,2840520539,myers_75
3429976420,4765573370,myers_75
3429976420,1013433920451432448,myers_75
3429976420,847937916395499526,myers_75
3429976420,1110727751122640896,myers_75
3429976420,906215167184297984,myers_75
3429976420,3912535817,myers_75
3429976420,2934711952,myers_75
3429976420,1096894495692443648,myers_75
3429976420,3427184164,myers_75
3429976420,1081414612564627457,myers_75
3429976420,1006720855412477952,myers_75
3429976420,1224837776,myers_75
3429976420,1000324300807733248,myers_75
3429976420,1048660286,myers_75
3429976420,392358467,myers_75
3429976420,1033142409230737408,myers_75
3429976420,1032740272965382146,myers_75
3429976420,3578103733,myers_75
3429976420,4228638135,myers_75
3429976420,977436834,myers_75
3429976420,1707790261,myers_75
3429976420,985886665,myers_75
3429976420,597898066,myers_75
3429976420,1572031381,myers_75
3429976420,2914589727,myers_75
3429976420,2818127246,myers_75
3429976420,539497277,myers_75
3429976420,564730967,myers_75
3429976420,1246499323,myers_75
3429976420,2604695615,myers_75
3429976420,595094623,myers_75
3429976420,4215970635,myers_75
3429976420,1836019441,myers_75
3429976420,951184720896970752,myers_75
3429976420,863667698454102016,myers_75
3429976420,349498699,myers_75
3429976420,926577079671578625,myers_75
3429976420,2745033047,myers_75
3429976420,903963018,myers_75
3429976420,898629511415308288,myers_75
3429976420,3318929735,myers_75
3429976420,601251778,myers_75
3429976420,3239311622,myers_75
3429976420,849145220595818496,myers_75
3429976420,2386575056,myers_75
3429976420,4849825370,myers_75
3429976420,822612999647227904,myers_75
3429976420,872225053219467265,myers_75
3429976420,871582322813943808,myers_75
3429976420,406883407,myers_75
3429976420,3039408099,myers_75
3429976420,824678298668068864,myers_75
3429976420,840345244134649856,myers_75
3429976420,31374730,myers_75
3429976420,3231980551,myers_75
3429976420,458788175,myers_75
3429976420,594087736,myers_75
3429976420,836258594395934721,myers_75
3429976420,3089035444,myers_75
3429976420,808387421423411200,myers_75
3429976420,824324931525738505,myers_75
3429976420,824258932352786433,myers_75
3429976420,823640805416038400,myers_75
3429976420,822664114430509056,myers_75
3429976420,819932002933768192,myers_75
3429976420,2520557402,myers_75
3429976420,764596301833113600,myers_75
3429976420,812916866729541632,myers_75
3429976420,252343346,myers_75
3429976420,806518376877162496,myers_75
3429976420,799842394443280384,myers_75
3429976420,785145710748508164,myers_75
3429976420,1884602863,myers_75
3429976420,302890949,myers_75
3429976420,241269716,myers_75
3429976420,761963560054521856,myers_75
3429976420,718857621755797507,myers_75
3429976420,3400462095,myers_75
3429976420,4875737464,myers_75
3429976420,2241907594,myers_75
3429976420,382866576,myers_75
3429976420,1268662783,myers_75
3429976420,738920691072946176,myers_75
3429976420,2214837007,myers_75
3429976420,724774552321048577,myers_75
3429976420,722068093850230786,myers_75
3429976420,715740397801181184,myers_75
3429976420,1591682425,myers_75
3429976420,627560701,myers_75
3429976420,1228851870,myers_75
3429976420,696210346659307520,myers_75
3429976420,3399572871,myers_75
3429976420,4109469202,myers_75
3429976420,2781740464,myers_75
3429976420,4732811539,myers_75
3429976420,2285026206,myers_75
3429976420,2183575225,myers_75
3429976420,109507579,myers_75
3429976420,3126420169,myers_75
3429976420,3903361815,myers_75
3429976420,4218659053,myers_75
3429976420,2618368121,myers_75
3429976420,2362699946,myers_75
3429976420,3089924796,myers_75
3429976420,1125312726,myers_75
3429976420,1679365165,myers_75
3429976420,847857500,myers_75
3429976420,3810432852,myers_75
3429976420,2857258682,myers_75
3429976420,429172496,myers_75
3429976420,3154183928,myers_75
3429976420,1169931852,myers_75
3429976420,2763175427,myers_75
3429976420,248868506,myers_75
3429976420,200853640,myers_75
3429976420,3475625654,myers_75
3429976420,2568130344,myers_75
3429976420,3114564426,myers_75
3429976420,3407193419,myers_75
3429976420,2568139914,myers_75
3429976420,2861234438,myers_75
3429976420,1087873536,myers_75
3429976420,289581527,myers_75
3429976420,795034364,myers_75
3429976420,2451442285,myers_75
3429976420,176295127,myers_75
3429976420,521860821,myers_75
3429976420,1281746358,myers_75
3429976420,1475233856,myers_75
3429976420,1457218808,myers_75
3429976420,3239565377,myers_75
3429976420,396590699,myers_75
3429976420,2284063118,myers_75
1273294228601405446,1044346227163312133,SnuffOClock
1273294228601405446,1357762348673454082,SnuffOClock
1273294228601405446,426325180,SnuffOClock
1273294228601405446,3644266335,SnuffOClock
1273294228601405446,1323582310797713408,SnuffOClock
1273294228601405446,1304652703159783424,SnuffOClock
1273294228601405446,1537101014498967552,SnuffOClock
1273294228601405446,16095112,SnuffOClock
1273294228601405446,1150830995983208448,SnuffOClock
1273294228601405446,1284630120414818313,SnuffOClock
1273294228601405446,919569312649793536,SnuffOClock
1273294228601405446,1163559492505784320,SnuffOClock
1273294228601405446,1260081185004433408,SnuffOClock
1273294228601405446,1408580221,SnuffOClock
1273294228601405446,1288426757352296450,SnuffOClock
1273294228601405446,1014378004967981056,SnuffOClock
1273294228601405446,1245596825882521602,SnuffOClock
1273294228601405446,1519036764089896961,SnuffOClock
1273294228601405446,1282505330006659072,SnuffOClock
1273294228601405446,1178506683582156802,SnuffOClock
1273294228601405446,1091073201952751616,SnuffOClock
1273294228601405446,1344787208277004292,SnuffOClock
1273294228601405446,963077200030380037,SnuffOClock
1273294228601405446,1366551910459846657,SnuffOClock
1273294228601405446,1331706782603993094,SnuffOClock
1273294228601405446,843838870332555264,SnuffOClock
1273294228601405446,1332434635037544449,SnuffOClock
1273294228601405446,1300180899905105928,SnuffOClock
1273294228601405446,1272155893199765505,SnuffOClock
1273294228601405446,143177025,SnuffOClock
1273294228601405446,1361172159972917250,SnuffOClock
1273294228601405446,1363912876868595714,SnuffOClock
1273294228601405446,1275133604289544193,SnuffOClock
1273294228601405446,1245300376762548225,SnuffOClock
1273294228601405446,854628534375124992,SnuffOClock
1273294228601405446,1358990318734086145,SnuffOClock
1273294228601405446,15289521,SnuffOClock
1273294228601405446,1268245364492177408,SnuffOClock
1273294228601405446,201366672,SnuffOClock
1273294228601405446,1374150926504632325,SnuffOClock
1273294228601405446,1303681695636365312,SnuffOClock
1273294228601405446,1306163572020588546,SnuffOClock
1273294228601405446,1363981067011698689,SnuffOClock
1273294228601405446,1353506239901290497,SnuffOClock
1273294228601405446,1239993295679508484,SnuffOClock
1273294228601405446,739585857108074496,SnuffOClock
1273294228601405446,1248223012488437761,SnuffOClock
1273294228601405446,854886223428558848,SnuffOClock
1273294228601405446,1301662913405562888,SnuffOClock
1273294228601405446,1166371870255591424,SnuffOClock
1273294228601405446,861468527877799936,SnuffOClock
1273294228601405446,1584523574,SnuffOClock
1273294228601405446,1524854210696822799,SnuffOClock
1273294228601405446,1472637862701109253,SnuffOClock
1273294228601405446,1350146635255439363,SnuffOClock
1273294228601405446,1210381693691019264,SnuffOClock
1273294228601405446,1362508396826660865,SnuffOClock
1273294228601405446,1227739824716746754,SnuffOClock
1273294228601405446,9881972,SnuffOClock
1273294228601405446,20281286,SnuffOClock
1273294228601405446,1480534092961701890,SnuffOClock
1273294228601405446,1498592166398070784,SnuffOClock
1273294228601405446,1081178805249679361,SnuffOClock
1273294228601405446,1301329382947028992,SnuffOClock
1273294228601405446,1205968490961653760,SnuffOClock
1273294228601405446,1347285593638764544,SnuffOClock
1273294228601405446,1289320701292421121,SnuffOClock
1273294228601405446,1359820692712263681,SnuffOClock
1273294228601405446,844334656346505216,SnuffOClock
1273294228601405446,1284878246639697921,SnuffOClock
1273294228601405446,1252375829222473728,SnuffOClock
1273294228601405446,1546579250064785408,SnuffOClock
1273294228601405446,1146476272886980608,SnuffOClock
1273294228601405446,1359005699288743944,SnuffOClock
1273294228601405446,868826741011361793,SnuffOClock
1273294228601405446,1089235100334804992,SnuffOClock
1273294228601405446,1411970764723523590,SnuffOClock
1273294228601405446,1410538702095499268,SnuffOClock
1273294228601405446,1299062369570750464,SnuffOClock
1273294228601405446,772421285322317824,SnuffOClock
1273294228601405446,1407664763103031299,SnuffOClock
1273294228601405446,1173682037032738819,SnuffOClock
1273294228601405446,538725810,SnuffOClock
1273294228601405446,1423779367101030407,SnuffOClock
1273294228601405446,971890507872985088,SnuffOClock
1273294228601405446,1496258263658250244,SnuffOClock
1273294228601405446,144785176,SnuffOClock
1273294228601405446,1254325726087712769,SnuffOClock
1273294228601405446,1284349130991718402,SnuffOClock
1273294228601405446,1355958063761526784,SnuffOClock
1273294228601405446,2222872064,SnuffOClock
1273294228601405446,745770382733479937,SnuffOClock
1273294228601405446,1379112852670275591,SnuffOClock
1273294228601405446,2683364098,SnuffOClock
1273294228601405446,1272924866828697600,SnuffOClock
1273294228601405446,1327392231884533762,SnuffOClock
1273294228601405446,306415570,SnuffOClock
1273294228601405446,1273699321305870336,SnuffOClock
