to,from,username
905019768,8.55118885066027e+17,Conservatexian
905019768,8.985121978899087e+17,Conservatexian
905019768,8.2544674862157e+17,Conservatexian
905019768,7.18847949367681e+17,Conservatexian
905019768,9.664706083421348e+17,Conservatexian
905019768,1.0696462475547771e+18,Conservatexian
905019768,9.038539433352888e+17,Conservatexian
905019768,7.967690580288266e+17,Conservatexian
1913398494,7.781385955509617e+17,charlesfarling1
1913398494,556070052.0,charlesfarling1
1913398494,86726621.0,charlesfarling1
1913398494,146623883.0,charlesfarling1
1913398494,2383775156.0,charlesfarling1
1913398494,872301571.0,charlesfarling1
1913398494,49964679.0,charlesfarling1
1913398494,707305604.0,charlesfarling1
1913398494,301244805.0,charlesfarling1
1913398494,191052555.0,charlesfarling1
161925737,25579796.0,stoopnagle
161925737,629512521.0,stoopnagle
161925737,25632938.0,stoopnagle
161925737,4449432732.0,stoopnagle
161925737,47714847.0,stoopnagle
161925737,183339534.0,stoopnagle
161925737,14134180.0,stoopnagle
161925737,993951462.0,stoopnagle
161925737,377032968.0,stoopnagle
161925737,1618046966.0,stoopnagle
14967891,7.238039035071078e+17,Dammitsf
14967891,52544027.0,Dammitsf
14967891,3706834873.0,Dammitsf
14967891,330979846.0,Dammitsf
14967891,8.615715293012582e+17,Dammitsf
14967891,4489240453.0,Dammitsf
14967891,242315180.0,Dammitsf
14967891,1626294121.0,Dammitsf
14967891,2184480856.0,Dammitsf
14967891,7.310186532909261e+17,Dammitsf
1670480300,1.5417479755501117e+18,KH_Feldkamp
1670480300,1.4154328983715922e+18,KH_Feldkamp
1670480300,2373253721.0,KH_Feldkamp
1670480300,1.2714895586774671e+18,KH_Feldkamp
1670480300,145382253.0,KH_Feldkamp
1670480300,1.3632423172520673e+18,KH_Feldkamp
1670480300,1.4475384010503414e+18,KH_Feldkamp
1670480300,1.5908278139506934e+18,KH_Feldkamp
1670480300,9.731411280600678e+17,KH_Feldkamp
1670480300,1.185243525992112e+18,KH_Feldkamp
1459840557983879172,3439256663.0,Maks37876155
1459840557983879172,1.2701763963047404e+18,Maks37876155
1141458404994682881,1.30181591609165e+18,rinademiriii
1141458404994682881,410282970.0,rinademiriii
1141458404994682881,1.244363401230418e+18,rinademiriii
1141458404994682881,1.241078727242584e+18,rinademiriii
1141458404994682881,1.4254149991162225e+18,rinademiriii
1141458404994682881,9.493318776509932e+17,rinademiriii
1141458404994682881,1.157089744578388e+18,rinademiriii
1141458404994682881,1.3023116051500605e+18,rinademiriii
1141458404994682881,490381285.0,rinademiriii
1141458404994682881,1026693955.0,rinademiriii
1485442941405519875,1.5546073530807788e+18,wifeofoilworker
1485442941405519875,1.4086008138371154e+18,wifeofoilworker
1485442941405519875,1.5367708027833385e+18,wifeofoilworker
1485442941405519875,1.564143658080899e+18,wifeofoilworker
1485442941405519875,52063766.0,wifeofoilworker
1485442941405519875,1.479884799653331e+18,wifeofoilworker
1485442941405519875,238487374.0,wifeofoilworker
1485442941405519875,8.735566165823734e+17,wifeofoilworker
1485442941405519875,36287466.0,wifeofoilworker
1485442941405519875,1075411501.0,wifeofoilworker
1598006810434117632,1.5900104568606638e+18,TdubTimW
1598006810434117632,1.574366206596944e+18,TdubTimW
1598006810434117632,1.5351629217177969e+18,TdubTimW
1598006810434117632,1.510639099346137e+18,TdubTimW
1598006810434117632,1.5298484018143396e+18,TdubTimW
1598006810434117632,1.507722375898747e+18,TdubTimW
1598006810434117632,1.571789488317145e+18,TdubTimW
1598006810434117632,1.5040504656711557e+18,TdubTimW
1597828813089427456,1.4806475410416435e+18,nevpat68
1597828813089427456,1.5976827414321725e+18,nevpat68
1597828813089427456,1.380864517433856e+18,nevpat68
1597828813089427456,1.5707428895036785e+18,nevpat68
1597828813089427456,31210256.0,nevpat68
1597828813089427456,18394384.0,nevpat68
1597828813089427456,155629354.0,nevpat68
1597828813089427456,1.530928305242792e+18,nevpat68
1597828813089427456,1.593924733367718e+18,nevpat68
1597828813089427456,1.5880674077418455e+18,nevpat68
1585474989570101248,1.5918885381691228e+18,watchers569
1585474989570101248,1.1657602689426596e+18,watchers569
1585474989570101248,145689039.0,watchers569
1585474989570101248,1.5605787587966075e+18,watchers569
1585474989570101248,1.5197636086826148e+18,watchers569
1585474989570101248,1.4961799276825887e+18,watchers569
1585474989570101248,1.5860865726212055e+18,watchers569
1585474989570101248,1.5643081166107197e+18,watchers569
1585474989570101248,1689653900.0,watchers569
1585474989570101248,1.5713818191946097e+18,watchers569
1519313577596768256,2252449614.0,CarlottaErdman
1519313577596768256,1.4806475410416435e+18,CarlottaErdman
1519313577596768256,1.4794033819827364e+18,CarlottaErdman
1519313577596768256,1.5534303268773396e+18,CarlottaErdman
1519313577596768256,2251105345.0,CarlottaErdman
1519313577596768256,1.594789085129937e+18,CarlottaErdman
1519313577596768256,128980681.0,CarlottaErdman
1519313577596768256,2454556261.0,CarlottaErdman
1519313577596768256,1.450939631797629e+18,CarlottaErdman
1519313577596768256,1.4873941172440515e+18,CarlottaErdman
1594412518587437056,7.652763570603581e+17,ChirplineDmz
1594412518587437056,1.106351399347073e+18,ChirplineDmz
1594412518587437056,1.5936133311092244e+18,ChirplineDmz
1594412518587437056,1.2700223090809692e+18,ChirplineDmz
1594412518587437056,1.1621960411370865e+18,ChirplineDmz
1594412518587437056,1.597573235511632e+18,ChirplineDmz
1594412518587437056,1.5825573328353853e+18,ChirplineDmz
1594412518587437056,1.5946679022500209e+18,ChirplineDmz
1594412518587437056,1.5947800284866355e+18,ChirplineDmz
1594412518587437056,1216899511.0,ChirplineDmz
1599015555649847296,1.5980301053428408e+18,skstlouis
